H;V;PM
-1.857;3.968;52.994
-1.717;1.402;52.771
-1.845;4.133;52.969
-1.665;4.757;52.679
-1.660;1.120;52.667
-1.825;4.336;52.928
-1.852;2.174;52.971
-1.824;2.072;52.924
-1.832;2.105;52.934
-1.815;1.974;52.905
-1.808;1.772;52.890
-1.621;0.579;52.591
-1.627;0.836;52.597
-1.629;0.638;52.596
-1.619;0.535;52.578
-1.628;0.799;52.591
-1.794;1.600;52.850
-1.769;4.560;52.806
-1.587;0.338;52.509
-1.971;2.832;53.100
-1.538;0.112;52.408
-1.915;2.225;52.983
-1.679;0.976;52.616
-1.929;3.853;52.998
-1.692;1.084;52.627
-1.966;2.554;53.041
-1.883;4.240;52.910
-1.495;-0.061;52.312
-1.879;2.034;52.899
-1.485;-0.121;52.293
-1.640;0.457;52.530
-2.025;3.030;53.118
-2.029;3.134;53.113
-1.827;1.528;52.804
-1.987;2.372;53.041
-2.000;2.471;53.057
-1.513;-0.027;52.310
-1.709;4.828;52.599
-1.961;3.871;52.980
-1.599;0.165;52.427
-1.968;2.238;52.987
-1.788;1.327;52.711
-1.786;4.672;52.701
-1.914;2.071;52.896
-1.941;2.158;52.934
-1.775;1.264;52.677
-1.841;1.448;52.771
-1.758;1.175;52.644
-1.762;4.758;52.647
-1.915;1.977;52.878
-1.907;1.733;52.865
-1.818;1.335;52.725
-2.037;2.532;53.051
-1.873;1.571;52.804
-2.080;3.171;53.097
-1.720;0.556;52.558
-1.859;4.561;52.761
-2.082;2.931;53.097
-2.042;2.726;53.034
-1.666;0.317;52.455
-1.685;0.378;52.478
-2.000;3.983;52.940
-2.014;3.775;52.959
-2.072;2.554;53.044
-2.013;3.893;52.955
-1.667;0.219;52.444
-2.007;4.039;52.938
-2.081;2.733;53.049
-2.011;2.216;52.945
-1.784;1.083;52.610
-1.775;4.812;52.592
-1.651;0.158;52.412
-1.860;4.615;52.715
-1.760;0.738;52.571
-1.772;0.676;52.576
-2.116;2.871;53.078
-1.770;0.937;52.571
-1.634;0.102;52.371
-1.978;2.036;52.870
-1.973;2.014;52.864
-1.968;4.292;52.852
-2.028;3.650;52.941
-1.773;0.876;52.567
-1.692;0.249;52.449
-1.955;4.376;52.829
-1.618;0.047;52.331
-2.084;3.471;53.006
-2.135;3.234;53.078
-1.564;-0.112;52.248
-1.591;-0.020;52.284
-1.966;1.637;52.829
-1.575;-0.068;52.259
-2.067;2.269;52.972
-1.932;4.495;52.773
-2.053;3.882;52.942
-2.111;3.423;53.027
-1.914;1.429;52.739
-2.041;3.732;52.915
-2.031;2.151;52.900
-2.027;4.148;52.890
-2.119;2.395;53.024
-1.767;0.514;52.517
-2.006;4.240;52.853
-1.896;4.629;52.687
-2.071;4.056;52.935
-1.898;1.300;52.688
-1.872;1.248;52.650
-2.005;1.774;52.839
-2.006;1.831;52.833
-2.181;2.971;53.075
-2.173;3.273;53.060
-1.845;1.116;52.592
-1.993;1.583;52.799
-1.842;1.076;52.583
-1.833;0.977;52.565
-2.151;3.425;53.010
-1.947;4.554;52.714
-2.035;1.971;52.841
-1.801;0.515;52.501
-2.100;3.795;52.921
-1.943;1.341;52.690
-1.792;0.477;52.479
-2.113;3.973;52.927
-2.109;3.891;52.921
-2.096;4.073;52.900
-1.782;0.383;52.452
-1.877;4.769;52.572
-2.206;2.631;53.035
-2.095;2.142;52.880
-2.206;3.331;53.032
-1.761;0.216;52.411
-2.202;2.471;53.024
-2.078;2.072;52.852
-2.029;1.560;52.784
-2.243;3.067;53.075
-1.879;0.795;52.567
-1.879;0.676;52.568
-2.063;1.894;52.821
-1.901;1.143;52.596
-2.069;4.288;52.827
-2.068;1.979;52.827
-2.063;1.734;52.819
-2.057;1.674;52.811
-2.051;4.392;52.799
-1.749;0.148;52.379
-2.252;3.167;53.072
-2.224;2.532;53.034
-1.862;0.559;52.527
-1.645;-0.093;52.225
-2.125;3.821;52.881
-2.025;1.495;52.742
-1.846;0.503;52.492
-2.019;4.493;52.726
-1.710;0.038;52.302
-2.200;2.331;52.976
-2.138;3.632;52.886
-2.148;2.202;52.899
-1.911;0.637;52.569
-1.997;4.545;52.681
-2.155;4.040;52.893
-2.096;1.838;52.811
-1.913;0.739;52.561
-1.811;0.245;52.417
-1.797;0.211;52.399
-2.286;3.130;53.064
-1.970;1.231;52.625
-1.916;0.935;52.552
-2.271;2.572;53.033
-2.268;2.932;53.023
-2.268;2.772;53.023
-2.112;4.323;52.807
-2.170;3.652;52.878
-2.273;2.438;53.018
-2.173;3.771;52.879
-2.245;3.416;52.978
-1.942;0.678;52.568
-1.928;0.667;52.549
-1.770;0.082;52.329
-2.237;2.313;52.958
-1.936;1.037;52.550
-2.125;1.699;52.801
-2.050;1.434;52.695
-1.951;0.883;52.549
-2.201;4.033;52.881
-2.017;1.276;52.629
-2.337;3.225;53.053
-2.307;2.672;53.013
-1.960;1.038;52.549
-1.891;0.440;52.449
-2.187;4.169;52.841
-2.054;1.359;52.663
-1.987;4.677;52.565
-2.164;1.774;52.799
-2.271;3.492;52.936
-2.341;2.465;53.030
-2.030;4.596;52.611
-2.150;1.634;52.772
-1.854;0.172;52.372
-1.849;0.138;52.360
-2.241;3.877;52.874
-2.352;3.293;53.019
-2.253;2.265;52.886
-2.248;3.691;52.876
-2.117;1.495;52.701
-2.229;2.174;52.845
-2.000;0.937;52.542
-1.995;0.598;52.537
-2.260;3.936;52.876
-2.104;1.434;52.671
-2.379;3.272;53.029
-2.086;4.541;52.637
-2.378;3.033;53.016
-1.808;0.025;52.272
-2.191;4.318;52.768
-2.367;2.631;52.999
-2.204;1.876;52.786
-1.902;0.269;52.394
-2.361;2.931;52.987
-2.068;4.577;52.593
-2.391;2.448;53.005
-2.109;1.361;52.638
-2.057;1.139;52.571
-2.163;4.433;52.704
-2.317;3.573;52.899
-2.044;0.636;52.546
-2.316;3.634;52.890
-2.051;4.644;52.541
-2.372;3.445;52.952
-2.350;2.302;52.915
-1.872;0.062;52.304
-2.325;3.737;52.878
-2.404;2.833;52.978
-2.013;0.538;52.478
-1.810;-0.032;52.219
-2.450;3.152;53.034
-2.390;2.353;52.953
-1.999;0.478;52.450
-2.432;3.333;53.000
-2.433;2.402;52.987
-2.115;1.206;52.583
-2.307;4.054;52.822
-1.984;0.377;52.414
-2.084;1.036;52.537
-2.080;0.838;52.530
-2.085;0.777;52.536
-2.288;2.049;52.788
-2.438;3.393;52.976
-2.087;0.978;52.533
-2.346;3.852;52.856
-2.389;3.573;52.909
-2.484;3.177;53.027
-1.977;0.248;52.383
-1.876;0.008;52.255
-2.214;4.430;52.676
-2.326;2.177;52.819
-2.497;3.271;53.024
-2.329;3.949;52.811
-2.468;2.931;52.981
-2.293;1.974;52.762
-2.476;2.572;52.989
-2.461;2.832;52.967
-2.088;0.592;52.503
-2.399;3.632;52.886
-2.459;2.652;52.961
-2.193;1.434;52.629
-2.470;2.399;52.972
-2.288;4.278;52.742
-1.954;0.106;52.328
-2.027;0.377;52.411
-2.456;2.342;52.932
-2.174;1.279;52.581
-2.510;3.029;52.994
-2.266;4.361;52.687
-2.271;1.540;52.694
-2.148;1.131;52.543
-2.412;3.774;52.860
-2.135;4.623;52.507
-2.517;3.427;52.971
-2.387;3.978;52.803
-2.486;3.533;52.924
-2.050;0.287;52.392
-2.260;1.490;52.642
-2.225;1.382;52.600
-2.222;4.481;52.591
-2.114;0.537;52.459
-1.950;0.013;52.257
-2.460;3.733;52.870
-2.472;3.670;52.880
-2.353;1.634;52.732
-2.200;4.545;52.539
-2.188;4.577;52.521
-2.426;2.131;52.810
-2.349;1.583;52.717
-2.279;4.414;52.626
-2.587;3.273;52.999
-2.323;1.527;52.681
-2.588;3.033;52.999
-2.081;0.297;52.388
-2.532;2.810;52.929
-2.073;0.238;52.375
-2.118;0.455;52.424
-2.450;3.861;52.821
-2.429;2.094;52.796
-2.585;2.939;52.982
-2.569;2.533;52.963
-2.483;2.200;52.856
-2.065;0.138;52.352
-2.409;1.935;52.758
-2.401;1.776;52.743
-2.551;2.672;52.921
-2.425;1.981;52.771
-2.401;1.834;52.741
-2.225;1.081;52.531
-2.596;3.372;52.972
-2.397;4.158;52.732
-2.542;2.333;52.904
-2.488;2.174;52.839
-2.291;1.436;52.602
-2.123;0.374;52.400
-2.298;4.403;52.601
-2.370;4.268;52.687
-2.282;1.376;52.579
-2.642;3.077;53.002
-2.030;0.021;52.276
-2.516;3.768;52.839
-2.507;3.790;52.827
-2.476;2.063;52.790
-2.655;3.230;52.997
-2.602;2.629;52.935
-2.261;4.518;52.529
-2.587;3.537;52.910
-2.257;1.039;52.520
-2.587;2.774;52.903
-2.592;2.365;52.909
-2.484;3.935;52.779
-2.292;1.277;52.556
-2.247;0.835;52.503
-2.387;4.276;52.663
-2.534;2.154;52.837
-2.470;4.033;52.750
-2.268;0.810;52.512
-2.571;2.278;52.858
-2.216;0.537;52.438
-2.690;3.272;52.984
-2.036;-0.034;52.226
-2.686;2.871;52.972
-2.205;0.439;52.414
-2.080;0.008;52.269
-2.266;4.568;52.473
-2.197;0.344;52.392
-2.659;3.479;52.921
-2.423;4.290;52.646
-2.472;1.637;52.704
-2.571;2.103;52.814
-2.277;0.734;52.476
-2.650;2.371;52.898
-2.647;3.565;52.889
-2.399;4.346;52.601
-2.738;3.173;52.989
-2.735;3.032;52.984
-2.632;2.328;52.866
-2.208;0.257;52.378
-2.720;2.830;52.960
-2.633;3.671;52.856
-2.637;2.727;52.861
-2.585;3.795;52.799
-2.619;2.272;52.838
-2.507;1.837;52.710
-2.248;0.479;52.416
-2.730;3.330;52.960
-2.381;4.398;52.558
-2.209;0.180;52.364
-2.475;1.539;52.660
-2.381;1.378;52.553
-2.158;0.045;52.301
-2.461;1.515;52.632
-2.267;0.399;52.403
-2.712;2.479;52.901
-2.577;3.952;52.746
-2.343;0.779;52.479
-2.345;0.837;52.481
-2.208;0.079;52.327
-2.573;1.975;52.733
-2.376;4.453;52.510
-2.338;0.737;52.466
-2.112;-0.058;52.214
-2.332;4.523;52.456
-2.383;1.157;52.513
-2.618;2.056;52.773
-2.702;3.611;52.864
-2.273;0.322;52.387
-2.661;2.173;52.815
-2.420;1.376;52.546
-2.550;4.083;52.688
-2.555;1.835;52.694
-2.780;3.371;52.939
-2.781;2.800;52.941
-2.656;2.081;52.799
-2.549;1.676;52.680
-2.645;3.823;52.777
-2.773;2.775;52.921
-2.711;3.637;52.849
-2.630;3.884;52.756
-2.535;4.178;52.649
-2.174;-0.015;52.249
-2.750;2.628;52.882
-2.402;0.977;52.497
-2.522;4.235;52.621
-2.374;4.512;52.451
-2.837;2.874;52.960
-2.736;2.378;52.849
-2.833;3.232;52.953
-2.505;1.492;52.589
-2.129;-0.127;52.176
-2.366;0.637;52.429
-2.292;0.141;52.349
-2.777;3.552;52.876
-2.318;0.386;52.375
-2.239;0.022;52.289
-2.805;3.476;52.898
-2.355;0.560;52.408
-2.834;3.411;52.915
-2.473;1.338;52.516
-2.691;3.878;52.750
-2.793;2.583;52.862
-2.473;4.409;52.511
-2.781;2.430;52.844
-2.733;2.134;52.793
-2.552;4.257;52.593
-2.777;3.674;52.837
-2.225;-0.026;52.239
-2.194;-0.080;52.204
-2.450;4.449;52.475
-2.563;1.503;52.598
-2.163;-0.192;52.164
-2.673;3.954;52.708
-2.764;2.334;52.807
-2.674;1.956;52.710
-2.794;3.712;52.824
-2.881;3.332;52.918
-2.744;3.835;52.765
-2.436;0.739;52.437
-2.665;1.878;52.680
-2.655;1.775;52.669
-2.649;4.056;52.658
-2.780;2.273;52.796
-2.516;1.376;52.515
-2.909;2.850;52.932
-2.423;0.638;52.412
-2.864;3.493;52.879
-2.638;1.636;52.639
-2.809;3.731;52.817
-2.501;1.277;52.487
-2.413;0.558;52.390
-2.847;3.574;52.849
-2.847;2.552;52.849
-2.205;-0.156;52.167
-2.938;3.133;52.940
-2.498;1.079;52.474
-2.316;-0.000;52.277
-2.402;0.238;52.364
-2.401;0.344;52.359
-2.610;1.499;52.578
-2.388;0.119;52.338
-2.907;3.435;52.882
-2.648;1.555;52.610
-2.604;4.296;52.560
-2.814;3.775;52.775
-2.901;2.673;52.864
-2.599;1.444;52.536
-2.666;4.156;52.599
-2.382;0.048;52.304
-2.928;2.695;52.869
-2.789;1.996;52.717
-2.568;1.357;52.487
-2.825;2.054;52.752
-2.439;0.437;52.350
-2.440;0.179;52.351
-2.565;4.404;52.473
-2.860;2.414;52.780
-2.767;3.969;52.681
-2.981;2.845;52.903
-2.877;3.683;52.793
-2.554;1.078;52.459
-2.852;2.335;52.761
-2.991;3.275;52.902
-2.748;4.029;52.643
-2.370;-0.039;52.252
-2.963;3.489;52.856
-2.944;2.627;52.836
-2.537;0.778;52.417
-2.283;-0.177;52.157
-2.616;4.378;52.494
-2.963;2.642;52.850
-2.813;1.971;52.690
-2.968;3.446;52.842
-2.607;4.418;52.468
-2.897;2.414;52.765
-3.036;3.080;52.905
-2.726;1.541;52.588
-2.853;3.837;52.714
-2.596;1.284;52.449
-2.807;1.879;52.662
-2.762;1.657;52.616
-2.315;-0.194;52.162
-3.011;3.340;52.866
-2.922;3.718;52.773
-2.543;0.639;52.384
-2.789;1.737;52.625
-2.907;2.279;52.743
-2.994;3.532;52.827
-2.905;2.335;52.737
-2.685;1.436;52.508
-2.520;0.297;52.338
-2.786;1.603;52.603
-3.015;2.592;52.826
-2.500;0.046;52.294
-2.581;0.605;52.368
-2.738;4.236;52.520
-2.947;2.175;52.728
-2.741;1.476;52.524
-2.653;4.438;52.430
-2.942;3.776;52.717
-2.654;1.238;52.432
-2.650;1.138;52.429
-2.325;-0.245;52.105
-3.053;2.634;52.815
-2.644;0.977;52.409
-2.444;-0.093;52.210
-2.927;3.839;52.683
-3.044;3.575;52.795
-2.905;1.942;52.657
-2.714;4.358;52.466
-3.038;2.530;52.784
-3.125;3.173;52.866
-3.115;3.034;52.854
-3.117;2.974;52.856
-3.028;3.657;52.767
-2.426;-0.158;52.177
-3.103;2.774;52.830
-2.707;1.279;52.441
-2.655;0.840;52.388
-2.822;1.539;52.550
-2.695;1.180;52.425
-2.407;-0.213;52.144
-2.897;1.838;52.619
-2.609;0.519;52.337
-2.893;3.976;52.610
-2.768;1.418;52.489
-2.686;1.039;52.407
-3.092;3.534;52.798
-3.086;2.574;52.792
-3.005;2.333;52.714
-2.604;0.340;52.325
-2.515;-0.044;52.236
-3.014;2.343;52.716
-2.634;0.552;52.340
-2.577;0.003;52.263
-2.760;1.277;52.436
-2.809;1.407;52.481
-2.845;4.151;52.512
-2.644;0.479;52.319
-3.040;2.175;52.692
-2.642;0.282;52.313
-2.646;0.141;52.316
-2.613;0.072;52.283
-2.744;4.428;52.404
-3.040;3.755;52.687
-2.848;1.471;52.503
-2.740;1.078;52.399
-2.560;-0.058;52.227
-3.151;2.634;52.788
-3.061;3.729;52.697
-3.064;2.275;52.699
-2.732;0.891;52.381
-3.063;2.192;52.694
-3.023;2.056;52.655
-2.744;0.978;52.390
-3.180;3.431;52.802
-2.675;0.501;52.324
-3.138;3.594;52.760
-3.142;3.544;52.764
-3.181;2.873;52.801
-3.196;3.362;52.811
-2.933;1.636;52.558
-3.209;3.173;52.817
-3.204;3.073;52.810
-2.997;1.937;52.611
-3.011;3.880;52.621
-2.963;1.756;52.575
-2.834;4.254;52.450
-3.202;2.933;52.798
-2.739;0.746;52.358
-2.996;1.876;52.598
-3.191;2.772;52.779
-2.912;1.532;52.517
-3.105;3.716;52.685
-3.143;2.443;52.721
-2.788;0.978;52.390
-2.988;3.968;52.574
-3.022;1.905;52.603
-2.708;0.446;52.308
-2.701;0.379;52.300
-3.104;2.265;52.671
-3.106;2.205;52.673
-2.579;-0.121;52.179
-3.193;2.500;52.744
-2.962;1.577;52.525
-2.803;0.837;52.376
-2.807;0.800;52.380
-2.722;0.182;52.299
-3.072;3.840;52.618
-3.044;1.904;52.591
-2.696;0.048;52.270
-2.869;1.278;52.418
-3.131;2.176;52.651
-2.736;0.380;52.289
-3.049;1.875;52.570
-2.749;0.104;52.294
-2.660;-0.060;52.210
-3.038;3.979;52.547
-3.234;2.477;52.725
-2.916;1.404;52.433
-3.225;2.435;52.713
-2.675;-0.046;52.210
-3.130;3.788;52.618
-2.911;1.338;52.415
-2.834;0.737;52.344
-2.902;1.078;52.402
-2.847;0.748;52.352
-3.011;1.584;52.498
-2.524;-0.204;52.056
-3.282;2.834;52.740
-3.049;1.761;52.527
-3.008;4.095;52.485
-3.201;2.275;52.660
-3.308;2.944;52.755
-2.817;0.659;52.310
-2.941;4.219;52.418
-3.272;2.635;52.718
-2.697;-0.084;52.199
-2.897;0.981;52.377
-3.194;3.718;52.639
-2.808;0.388;52.283
-2.800;0.200;52.272
-2.612;-0.164;52.104
-3.271;3.587;52.684
-3.160;2.075;52.568
-3.139;1.983;52.549
-2.586;-0.190;52.059
-2.927;4.325;52.358
-2.978;4.215;52.403
-3.043;1.539;52.462
-2.980;1.386;52.404
-2.967;1.279;52.391
-2.850;0.578;52.288
-2.955;1.344;52.378
-2.735;-0.091;52.184
-3.327;2.776;52.703
-3.313;3.524;52.686
-3.139;3.894;52.531
-3.256;3.675;52.634
-3.316;2.583;52.687
-3.028;1.460;52.430
-3.214;3.772;52.588
-3.360;2.974;52.718
-2.960;0.945;52.366
-2.825;0.074;52.248
-3.212;2.138;52.586
-2.794;-0.005;52.219
-3.134;1.843;52.507
-2.968;0.880;52.356
-3.171;3.857;52.531
-3.379;3.175;52.710
-2.860;0.283;52.257
-3.003;1.177;52.376
-3.345;2.499;52.671
-3.016;1.286;52.386
-3.001;1.079;52.372
-2.984;4.288;52.354
-3.108;4.038;52.462
-3.362;3.379;52.685
-2.744;-0.102;52.148
-3.369;2.894;52.689
-3.361;3.473;52.673
-3.102;1.538;52.448
-3.359;2.677;52.670
-2.986;0.780;52.339
-2.947;0.709;52.305
-3.352;2.476;52.651
-3.278;3.701;52.583
-3.118;1.536;52.446
-3.160;3.957;52.478
-2.903;0.497;52.256
-2.900;0.379;52.251
-3.340;2.355;52.625
-3.375;2.635;52.652
-3.041;1.138;52.366
-3.166;1.784;52.471
-3.154;1.680;52.455
-2.994;4.210;52.315
-3.216;1.937;52.500
-3.425;3.241;52.677
-3.101;1.356;52.399
-3.066;1.240;52.369
-3.430;3.080;52.678
-3.399;2.650;52.647
-3.046;0.978;52.347
-3.243;3.818;52.511
-3.425;2.975;52.667
-3.012;4.215;52.312
-3.423;2.876;52.663
-3.298;2.146;52.557
-3.241;1.996;52.509
-3.057;1.038;52.352
-3.436;3.179;52.672
-3.413;3.336;52.646
-2.957;0.643;52.260
-3.050;4.220;52.336
-2.872;-0.055;52.187
-2.947;0.585;52.243
-3.224;1.838;52.475
-3.042;0.759;52.321
-3.283;2.031;52.522
-3.406;2.536;52.624
-3.393;2.337;52.595
-3.275;1.877;52.489
-3.238;1.758;52.454
-3.119;1.141;52.354
-3.194;4.034;52.414
-3.346;2.159;52.540
-2.731;-0.145;52.027
-3.448;2.769;52.621
-3.007;0.634;52.254
-3.195;1.476;52.408
-3.408;3.555;52.583
-3.448;3.377;52.617
-3.410;2.236;52.585
-3.190;4.058;52.399
-3.444;2.636;52.611
-3.194;1.438;52.403
-2.860;-0.089;52.126
-2.946;0.009;52.196
-3.439;2.476;52.601
-3.436;3.475;52.597
-3.041;0.661;52.267
-3.427;2.076;52.575
-3.252;1.679;52.429
-3.243;3.936;52.418
-3.361;1.942;52.513
-3.132;1.018;52.323
-2.991;0.079;52.205
-3.016;0.539;52.219
-3.423;1.986;52.547
-3.158;1.038;52.329
-3.333;3.779;52.469
-2.867;-0.098;52.088
-2.798;-0.131;52.029
-3.501;2.774;52.600
-3.150;0.879;52.312
-3.334;1.778;52.458
-3.499;2.735;52.588
-2.965;-0.059;52.154
-3.405;3.645;52.509
-3.138;0.744;52.288
-3.492;2.237;52.571
-3.172;0.868;52.311
-3.490;2.376;52.567
-3.208;4.145;52.333
-3.527;2.937;52.585
-3.181;0.982;52.305
-3.297;1.578;52.393
-3.337;3.870;52.415
-3.114;0.641;52.235
-3.283;1.417;52.363
-3.529;2.636;52.556
-3.270;1.278;52.336
-3.213;0.805;52.291
-2.920;-0.095;52.058
-2.868;-0.125;52.001
-3.429;3.737;52.440
-3.501;1.937;52.499
-3.497;1.913;52.487
-3.073;-0.002;52.150
-3.152;0.607;52.210
-3.142;0.581;52.202
-3.108;0.359;52.175
-3.592;2.836;52.548
-3.485;1.836;52.464
-3.243;0.814;52.274
-3.601;2.882;52.553
-3.501;3.592;52.470
-3.585;2.194;52.533
-3.338;1.467;52.339
-3.484;1.785;52.452
-3.612;3.217;52.547
-3.277;4.167;52.281
-3.117;0.072;52.159
-3.300;1.040;52.299
-3.297;4.078;52.293
-3.535;3.518;52.477
-3.624;3.077;52.539
-3.291;0.942;52.281
-3.450;1.675;52.397
-3.283;0.840;52.267
-3.624;3.177;52.525
-3.616;2.777;52.513
-3.585;3.344;52.484
-3.616;2.078;52.509
-3.615;2.437;52.506
-3.373;1.339;52.318
-3.266;0.739;52.234
-3.541;1.838;52.443
-3.371;1.179;52.312
-3.617;3.280;52.499
-3.093;-0.038;52.096
-3.432;3.859;52.353
-3.664;3.038;52.531
-3.194;0.540;52.171
-3.328;4.118;52.267
-3.533;1.757;52.424
-3.634;2.676;52.499
-3.669;3.160;52.523
-3.186;0.139;52.154
-3.186;0.282;52.152
-3.366;1.045;52.287
-3.017;-0.093;52.020
-3.407;1.437;52.310
-3.591;1.904;52.448
-3.412;1.374;52.307
-3.169;0.008;52.123
-3.239;0.581;52.174
-3.563;3.581;52.416
-3.406;1.239;52.295
-3.583;3.487;52.426
-3.671;2.837;52.485
-3.232;0.379;52.151
-3.621;3.417;52.437
-3.666;3.278;52.467
-3.118;-0.033;52.057
-3.261;0.477;52.159
-3.263;0.404;52.160
-3.384;4.040;52.246
-3.652;3.337;52.447
-3.501;1.543;52.334
-3.538;1.631;52.358
-3.680;2.659;52.458
-3.680;2.577;52.458
-3.272;0.340;52.147
-3.706;3.137;52.467
-3.367;0.778;52.216
-3.467;3.917;52.287
-3.706;2.237;52.466
-3.559;1.604;52.351
-3.686;1.932;52.443
-3.463;1.139;52.278
-3.295;0.541;52.154
-3.296;0.381;52.153
-3.629;1.738;52.395
-3.695;2.382;52.442
-3.460;1.041;52.266
-3.535;1.487;52.318
-3.277;0.084;52.129
-3.298;0.048;52.142
-3.284;0.181;52.130
-3.672;1.794;52.407
-3.313;0.246;52.141
-3.444;0.881;52.232
-3.495;1.257;52.268
-3.440;4.021;52.223
-3.506;1.139;52.269
-3.596;1.539;52.327
-3.773;1.978;52.454
-3.429;0.739;52.198
-3.657;3.478;52.359
-3.347;0.137;52.135
-3.751;2.358;52.422
-3.528;1.103;52.257
-3.409;0.082;52.161
-3.728;3.334;52.387
-3.768;3.156;52.414
-3.577;3.848;52.274
-3.411;0.265;52.157
-3.412;0.143;52.153
-3.631;1.478;52.308
-3.596;1.358;52.283
-3.639;3.638;52.311
-3.808;2.086;52.433
-3.791;2.277;52.413
-3.572;1.187;52.257
-3.628;3.742;52.294
-3.790;3.058;52.408
-3.552;1.040;52.237
-3.788;1.782;52.403
-3.457;0.680;52.167
-3.788;2.534;52.399
-3.719;1.641;52.350
-3.516;3.957;52.203
-3.567;1.040;52.240
-3.554;0.940;52.231
-3.647;3.698;52.294
-3.168;0.208;51.943
-3.800;2.476;52.388
-3.224;0.291;51.981
-3.787;2.691;52.377
-3.866;1.977;52.431
-3.773;1.681;52.365
-3.767;3.274;52.359
-3.766;3.340;52.355
-3.436;0.442;52.124
-3.432;0.338;52.121
-3.179;0.243;51.943
-3.862;1.818;52.420
-3.724;3.460;52.314
-3.730;1.562;52.317
-3.599;0.889;52.222
-3.687;1.338;52.282
-3.572;3.913;52.192
-3.854;1.746;52.391
-3.801;3.322;52.351
-3.842;2.338;52.380
-3.711;1.379;52.284
-3.513;0.639;52.146
-3.262;0.339;51.970
-3.522;0.648;52.148
-3.572;0.760;52.179
-3.506;0.539;52.128
-3.624;3.880;52.203
-3.914;1.811;52.403
-3.691;1.195;52.243
-3.818;3.298;52.328
-3.721;3.700;52.259
-3.864;2.985;52.344
-3.750;1.305;52.265
-3.843;3.243;52.326
-3.811;1.540;52.305
-3.867;3.193;52.340
-3.636;0.836;52.181
-3.316;0.368;51.962
-3.870;3.082;52.337
-3.870;2.448;52.337
-3.547;0.482;52.117
-3.855;2.677;52.325
-3.528;0.357;52.100
-3.798;3.444;52.279
-3.862;1.604;52.322
-3.572;0.545;52.125
-3.572;0.510;52.125
-3.857;2.779;52.316
-3.856;2.678;52.314
-3.961;1.785;52.386
-3.725;3.780;52.222
-3.950;1.737;52.375
-3.637;0.744;52.162
-3.874;2.837;52.318
-3.689;0.883;52.184
-3.779;3.679;52.242
-3.976;2.006;52.376
-3.841;3.381;52.278
-3.930;2.338;52.335
-3.611;0.538;52.121
-3.768;3.740;52.223
-3.891;2.662;52.306
-3.837;1.478;52.271
-3.612;0.483;52.109
-3.828;1.342;52.251
-3.602;0.440;52.100
-3.761;1.141;52.205
-3.817;3.538;52.239
-3.909;3.173;52.299
-3.920;2.480;52.306
-3.912;2.886;52.299
-3.985;2.080;52.348
-3.758;1.079;52.197
-3.816;1.304;52.232
-3.434;0.399;51.970
-4.000;2.179;52.339
-4.032;1.838;52.358
-3.903;1.535;52.273
-3.415;0.396;51.947
-3.933;3.083;52.286
-4.010;1.998;52.337
-3.894;3.342;52.257
-3.931;2.561;52.283
-3.937;2.961;52.284
-3.841;3.610;52.213
-3.981;1.594;52.300
-3.759;0.861;52.151
-3.848;3.679;52.204
-3.666;0.410;52.083
-3.940;2.680;52.255
-3.807;0.998;52.166
-3.874;1.306;52.207
-3.964;3.039;52.263
-3.873;3.638;52.202
-3.966;2.540;52.263
-3.960;2.999;52.257
-3.861;1.241;52.180
-4.015;1.582;52.278
-3.761;0.639;52.112
-4.076;2.078;52.312
-3.700;0.384;52.067
-3.855;1.140;52.165
-3.800;0.806;52.130
-3.693;0.324;52.061
-4.007;2.439;52.261
-3.911;1.340;52.196
-4.098;1.839;52.312
-4.064;2.279;52.288
-3.850;0.983;52.149
-3.715;0.311;52.055
-3.896;3.540;52.160
-3.908;3.489;52.164
-4.051;2.385;52.252
-3.827;0.742;52.108
-3.886;1.081;52.138
-3.948;3.422;52.169
-4.001;2.739;52.199
-4.125;2.180;52.278
-3.998;3.260;52.195
-4.134;1.986;52.281
-4.124;1.739;52.271
-4.026;2.581;52.207
-4.022;1.548;52.205
-3.983;1.481;52.180
-3.879;0.841;52.115
-4.023;2.682;52.198
-3.920;3.536;52.130
-4.022;3.199;52.194
-4.018;3.079;52.192
-3.870;0.742;52.100
-3.958;1.340;52.151
-3.932;3.486;52.130
-4.109;2.339;52.240
-3.875;0.706;52.094
-3.799;0.303;52.047
-3.986;3.415;52.158
-4.120;2.284;52.243
-4.168;1.839;52.273
-3.852;0.541;52.069
-4.171;2.035;52.263
-3.841;0.382;52.047
-3.992;1.282;52.129
-4.084;1.541;52.182
-3.964;0.865;52.099
-3.918;0.700;52.069
-4.128;2.448;52.195
-4.142;1.581;52.185
-4.206;2.260;52.212
-3.900;0.360;52.027
-4.056;2.860;52.117
-4.110;2.681;52.149
-4.110;1.481;52.148
-4.049;1.241;52.109
-3.947;0.584;52.038
-4.073;2.981;52.110
-4.193;2.382;52.182
-4.253;1.939;52.219
-4.257;1.842;52.219
-4.189;2.518;52.168
-4.091;3.241;52.107
-4.183;1.540;52.163
-4.091;3.342;52.101
-3.933;0.283;52.005
-4.097;2.789;52.099
-4.105;3.242;52.089
-4.087;3.044;52.078
-4.090;1.192;52.081
-4.094;2.939;52.081
-4.166;1.440;52.124
-4.073;0.983;52.069
-4.222;2.481;52.155
